image_id,image_path,canonical_class,class_id,crop,source_dataset,width,height,original_filename,mask_path
img_00046768,images/img_00046768.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-1441-_jpg.rf.f523e19464a81b0c45f49e4dc5991bc6.jpg,
img_00046769,images/img_00046769.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-1236-_jpg.rf.6e09ec81ebdfc5e031e1431819ca5742.jpg,
img_00046770,images/img_00046770.jpg,Banana - Cordana,12,Banana,Multicrop/train,640,640,cordana-397-_jpeg.rf.5bb4a1f12263ff18de929889d087b6c8.jpg,
img_00046771,images/img_00046771.jpg,Cauliflower - Downy mildew,91,Cauliflower,Multicrop/train,640,640,Downy-Mildew_-84-_jpg.rf.cc18e1fcb18aa4ebe777d429d24fc7c7.jpg,
img_00046772,images/img_00046772.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1146-_jpg.rf.5589bec8669fa7016ade76194d4b5384.jpg,
img_00046773,images/img_00046773.jpg,Banana - Panama,16,Banana,Multicrop/train,640,640,Panama-259-_jpg.rf.438c6ed74fda4f29a0611d5695706f9d.jpg,
img_00046774,images/img_00046774.jpg,Chilli - Healthy,107,Chilli,Multicrop/train,640,640,IMG-202-_jpg.rf.3b9b52ba4dd303c590032b47f007b5e3.jpg,
img_00046775,images/img_00046775.jpg,Chilli - Yellowish,111,Chilli,Multicrop/train,640,640,yellowish-4-_jpg.rf.068e1898df64188b07497d3822b0a984.jpg,
img_00046776,images/img_00046776.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1079-_jpg.rf.8860922f97ad840dae7d610ac0818181.jpg,
img_00046777,images/img_00046777.jpg,Banana - Panama,16,Banana,Multicrop/train,640,640,Panama-340-_jpg.rf.1a341ae8c3fa8e712c863fd715cc9d26.jpg,
img_00046778,images/img_00046778.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1641-_jpg.rf.c7385ca9f81b5bf70cf3de50fcb96eb6.jpg,
img_00046779,images/img_00046779.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-1264-_jpg.rf.24b0d34b97806a36c207b4f7c5aa60a8.jpg,
img_00046780,images/img_00046780.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2382-_jpg.rf.e50271d96b75c2ec942b1af63aee09f9.jpg,
img_00046781,images/img_00046781.jpg,Banana - Panama,16,Banana,Multicrop/train,640,640,Panama-648-_jpg.rf.2c28dc7d39155cfad3e4b5c1edc86865.jpg,
img_00046782,images/img_00046782.jpg,Banana - Panama,16,Banana,Multicrop/train,640,640,Panama-166-_jpg.rf.159973ad83caf85b779d505e68da151f.jpg,
img_00046783,images/img_00046783.jpg,Radish - Flea beetle,216,Radish,Multicrop/train,640,640,Flea-Beetle-378-_jpg.rf.85a38824d12ceeda139f68aa697de689.jpg,
img_00046784,images/img_00046784.jpg,Banana - Moko,15,Banana,Multicrop/train,640,640,Moko-101-_jpg.rf.969bf6f8d7446ec69d4840a62a3f4c67.jpg,
img_00046785,images/img_00046785.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-1013-_jpg.rf.54dac16432bc5f7c7542201ffd56180a.jpg,
img_00046786,images/img_00046786.jpg,Chilli - Leafcurl,108,Chilli,Multicrop/train,640,640,Leaf-Curl-40-_jpg.rf.bc79cf667445cdf0c63a465f0a7c0281.jpg,
img_00046787,images/img_00046787.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1361-_jpg.rf.0a52ae197479ff3c080c48032d575487.jpg,
img_00046788,images/img_00046788.jpg,Groundnut - Healthy,167,Groundnut,Multicrop/train,640,640,IMG-245-_jpg.rf.8acc90d8e78b03c85619e27d65b1a70a.jpg,
img_00046789,images/img_00046789.jpg,Banana - Pestalotiopsis,17,Banana,Multicrop/train,640,640,pestalotiopsis-327-_jpeg.rf.875bf005e366ec8962f367df29bad010.jpg,
img_00046790,images/img_00046790.jpg,Banana - Panama,16,Banana,Multicrop/train,640,640,Panama-40-_jpg.rf.e2dbc3cd2d20e5cf534665247a9f76f8.jpg,
img_00046791,images/img_00046791.jpg,Banana - Healthy,13,Banana,Multicrop/train,640,640,IMG-141-_jpg.rf.9f1c6e695b306c9b7e561ebb6ee7775c.jpg,
img_00046792,images/img_00046792.jpg,Banana - Panama,16,Banana,Multicrop/train,640,640,Panama-350-_jpg.rf.3901f1966ff3e8f9768cb3240edf93f3.jpg,
img_00046793,images/img_00046793.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-1549-_jpg.rf.843706a857742abf6486a9a92d29b065.jpg,
img_00046794,images/img_00046794.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-317-_jpg.rf.c72dff9e00c8a3a88818f37aeea5dbcb.jpg,
img_00046795,images/img_00046795.jpg,Banana - Bract mosaic virus,11,Banana,Multicrop/train,640,640,Bract-Mosaic-Virus-Disease-123-_jpg.rf.91074d518205c05089c029f8901f0899.jpg,
img_00046796,images/img_00046796.jpg,Radish - Downey mildew,215,Radish,Multicrop/train,640,640,Downey-Mildew-411-_jpg.rf.7c5d5c78aa1b08d7e16e6c034c0ba201.jpg,
img_00046797,images/img_00046797.jpg,Banana - Pestalotiopsis,17,Banana,Multicrop/train,640,640,pestalotiopsis-29-_jpeg.rf.b1f5d41833e38eaa4c45a2652011bd54.jpg,
img_00046798,images/img_00046798.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1068-_jpg.rf.58a16d4780e26e3e340f6ab3a1995a7d.jpg,
img_00046799,images/img_00046799.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2674-_jpg.rf.d42230519c24609e9720d430fa165713.jpg,
img_00046800,images/img_00046800.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-162-_jpg.rf.acd3da7c3c1c3a0e0a852c01d4ddc374.jpg,
img_00046801,images/img_00046801.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-240-_jpg.rf.150694e286f0f701227e6f7755025500.jpg,
img_00046802,images/img_00046802.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-409-_jpg.rf.7b86c6a515769a2504b8dc351d1cf4cf.jpg,
img_00046803,images/img_00046803.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1141-_jpg.rf.8eb105947eef3766529a8042c159fd60.jpg,
img_00046804,images/img_00046804.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1202-_jpg.rf.50269278a8369b0723e97952ca8e2e08.jpg,
img_00046805,images/img_00046805.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-185-_jpg.rf.a156ad9d5714440b30df5f79a003f96d.jpg,
img_00046806,images/img_00046806.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1693-_jpg.rf.96355025dee935bbb31db97f19faf75e.jpg,
img_00046807,images/img_00046807.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-408-_jpg.rf.81dca7f9d096dcaa473c2b27a506a6b6.jpg,
img_00046808,images/img_00046808.jpg,Banana - Bract mosaic virus,11,Banana,Multicrop/train,640,640,Bract-Mosaic-Virus-Disease-1-_jpg.rf.0e18de88b7bee43ed289391d9ffa48e9.jpg,
img_00046809,images/img_00046809.jpg,Chilli - Anthracnose,106,Chilli,Multicrop/train,640,640,Anthracnose-24-_jpg.rf.270aa0056fc259791b7c206c64f90420.jpg,
img_00046810,images/img_00046810.jpg,Radish - Black leaf spot,214,Radish,Multicrop/train,640,640,Black-Leaf-Spot-222-_jpg.rf.0d7015795d67c8fadfab7f310dcd3ffa.jpg,
img_00046811,images/img_00046811.jpg,Banana - Healthy,13,Banana,Multicrop/train,640,640,IMG-179-_jpeg.rf.05abaa31ea5ec60d6e11bc507548913b.jpg,
img_00046812,images/img_00046812.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-1315-_jpg.rf.5ef3da6fbbf3d44923a05d9f67b495cf.jpg,
img_00046813,images/img_00046813.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-205-_jpg.rf.88f090fa3b9663cbb0ef51aad3e71a7a.jpg,
img_00046814,images/img_00046814.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-314-_jpg.rf.34eccfccf589c3212794c7f7da5605ed.jpg,
img_00046815,images/img_00046815.jpg,Banana - Sigatoka,18,Banana,Multicrop/train,640,640,sigatoka-435-_jpeg.rf.8717b9dac2af77cafc0304d27c94e538.jpg,
img_00046816,images/img_00046816.jpg,Radish - Black leaf spot,214,Radish,Multicrop/train,640,640,Black-Leaf-Spot-311-_jpg.rf.9672cbe3db8e485aff3fdd6a9977d56c.jpg,
img_00046817,images/img_00046817.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-24-_jpg.rf.82ff770e02dbaeee1ca87f353684811f.jpg,
img_00046818,images/img_00046818.jpg,Radish - Downey mildew,215,Radish,Multicrop/train,640,640,Downey-Mildew-366-_jpg.rf.d979f860bba495cc9d0d04801529173d.jpg,
img_00046819,images/img_00046819.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-118-_jpg.rf.a929671e9c859c4bea607e589c384daf.jpg,
img_00046820,images/img_00046820.jpg,Radish - Flea beetle,216,Radish,Multicrop/train,640,640,Flea-Beetle-205-_jpg.rf.2c5094bfd0dab5ec58665e19b415deed.jpg,
img_00046821,images/img_00046821.jpg,Radish - Black leaf spot,214,Radish,Multicrop/train,640,640,Black-Leaf-Spot-197-_jpg.rf.9aa8c37199a3a0d328c333283b62a3ad.jpg,
img_00046822,images/img_00046822.jpg,Radish - Downey mildew,215,Radish,Multicrop/train,640,640,Downey-Mildew-202-_jpg.rf.6569f46740cca33d927d904c5dc2c10d.jpg,
img_00046823,images/img_00046823.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-104-_jpg.rf.750fc8b6596ec63278195f5924ba2ba0.jpg,
img_00046824,images/img_00046824.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1853-_jpg.rf.4d65abd5b06e3f235c9844077a4fe21f.jpg,
img_00046825,images/img_00046825.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1032-_jpg.rf.3f56b31e9260222338c1ef2556a16d00.jpg,
img_00046826,images/img_00046826.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-469-_jpg.rf.78b806f8e22f3320bab373dc84e75667.jpg,
img_00046827,images/img_00046827.jpg,Chilli - Whitefly,110,Chilli,Multicrop/train,640,640,Whitefly-10-_jpg.rf.3fbb73908c8812bca92e2c1ad83748b8.jpg,
img_00046828,images/img_00046828.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-1046-_jpg.rf.1c2680fd136313e2478341124d12bfbb.jpg,
img_00046829,images/img_00046829.jpg,Banana - Cordana,12,Banana,Multicrop/train,640,640,cordana-228-_jpeg.rf.263098a774a42f1e9dba85b6280b314a.jpg,
img_00046830,images/img_00046830.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-398-_jpg.rf.000736487449e10751f5aa36eb24ae9e.jpg,
img_00046831,images/img_00046831.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1353-_jpg.rf.a019212245cf6cc4c6545eb5bd3608d9.jpg,
img_00046832,images/img_00046832.jpg,Radish - Mosaic,218,Radish,Multicrop/train,640,640,Mosaic-Virus-297-_jpg.rf.f3bcbb5ed387776aba53149332d34e37.jpg,
img_00046833,images/img_00046833.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-507-_jpg.rf.367348a806e36b63fa4d3ed61b439e21.jpg,
img_00046834,images/img_00046834.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2706-_jpg.rf.b77d6310313b9ca184723b7cdeb3445f.jpg,
img_00046835,images/img_00046835.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1594-_jpg.rf.74c9412f9581a954535bbf5768451f9b.jpg,
img_00046836,images/img_00046836.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-1557-_jpg.rf.6bfd7c60f09aea1f26be5b017dc568fd.jpg,
img_00046837,images/img_00046837.jpg,Banana - Pestalotiopsis,17,Banana,Multicrop/train,640,640,pestalotiopsis-38-_jpeg.rf.0f9800de07de06440df7f2f29aedbc3f.jpg,
img_00046838,images/img_00046838.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-59-_jpg.rf.c4f356f453ef5591b416f6f44106df01.jpg,
img_00046839,images/img_00046839.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-1656-_jpg.rf.cacaaec32d917ebfa3b1722259a7f85e.jpg,
img_00046840,images/img_00046840.jpg,Radish - Flea beetle,216,Radish,Multicrop/train,640,640,Flea-Beetle-223-_jpg.rf.61d25a5fbc0205711b5220e6f24fe08b.jpg,
img_00046841,images/img_00046841.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1762-_jpg.rf.ebd41fe0cfef13c32e45c195ff27f951.jpg,
img_00046842,images/img_00046842.jpg,Radish - Black leaf spot,214,Radish,Multicrop/train,640,640,Black-Leaf-Spot-421-_jpg.rf.0c3bd556f0d1e66f1de32db76ce8ff76.jpg,
img_00046843,images/img_00046843.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1656-_jpg.rf.62c062397c2106526003139ea4b296c3.jpg,
img_00046844,images/img_00046844.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-100-_jpg.rf.ca755cc35981f9b529acf705efb26183.jpg,
img_00046845,images/img_00046845.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2735-_jpg.rf.024ee49bae572e4db547ce65d1d3311c.jpg,
img_00046846,images/img_00046846.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-1217-_jpg.rf.9998ef49ececfe90b0c84cbb1e56277b.jpg,
img_00046847,images/img_00046847.jpg,Banana - Cordana,12,Banana,Multicrop/train,640,640,cordana-450-_jpeg.rf.8aab4715393c582a83c4fd22b3791191.jpg,
img_00046848,images/img_00046848.jpg,Banana - Panama,16,Banana,Multicrop/train,640,640,Panama-563-_jpg.rf.7509bd86066e86d688663749baeecf98.jpg,
img_00046849,images/img_00046849.jpg,Banana - Sigatoka,18,Banana,Multicrop/train,640,640,sigatoka-163-_jpeg.rf.f9f21e2302d9d920b711c1f92d362456.jpg,
img_00046850,images/img_00046850.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-1418-_jpg.rf.38ca732764a722acdcf4252a82db4a1a.jpg,
img_00046851,images/img_00046851.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-135-_jpg.rf.984a29f4cb108b5f19a17e7d0e1303b5.jpg,
img_00046852,images/img_00046852.jpg,Groundnut - Healthy,167,Groundnut,Multicrop/train,640,640,IMG-198-_jpg.rf.8f4e9fd2d95873796b997ec5a630ef08.jpg,
img_00046853,images/img_00046853.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-1336-_jpg.rf.77d8f3bf7a75e89fad0e5d8cda13babb.jpg,
img_00046854,images/img_00046854.jpg,Banana - Sigatoka,18,Banana,Multicrop/train,640,640,Early-Leaf-Spot-1679-_jpg.rf.bcf14b3c644c819b4d5f86ca9f7fccd8.jpg,
img_00046855,images/img_00046855.jpg,Radish - Healthy,217,Radish,Multicrop/train,640,640,IMG-152-_jpg.rf.439bac1edbd4295174d58b26231bc735.jpg,
img_00046856,images/img_00046856.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1440-_jpg.rf.049a208b63fe308cf3d51cf90f013450.jpg,
img_00046857,images/img_00046857.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-386-_jpg.rf.179dc26c50ebad411377223140b766d6.jpg,
img_00046858,images/img_00046858.jpg,Cauliflower - Bacterial  spot  rot,89,Cauliflower,Multicrop/train,640,640,Bacterial-Spot_-135-_jpg.rf.0378de3961fbaf406a62ab42ad4a312f.jpg,
img_00046859,images/img_00046859.jpg,Chilli - Healthy,107,Chilli,Multicrop/train,640,640,IMG-259-_jpg.rf.e2c41ded9c54eee762e8403fb0f53972.jpg,
img_00046860,images/img_00046860.jpg,Radish - Healthy,217,Radish,Multicrop/train,640,640,IMG-439-_jpg.rf.a38f45022fbd76a1252d6d490c941df8.jpg,
img_00046861,images/img_00046861.jpg,Banana - Cordana,12,Banana,Multicrop/train,640,640,cordana-360-_jpeg.rf.da8a31678eb08d9626869cd1034d4ed4.jpg,
img_00046862,images/img_00046862.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-1230-_jpg.rf.884b0ffbb2b79f8b46e8aa21b4365976.jpg,
img_00046863,images/img_00046863.jpg,Banana - Insectpest,14,Banana,Multicrop/train,640,640,Insect-Pest-240-_jpg.rf.38587024f668afd8873b9caab2e61c0c.jpg,
img_00046864,images/img_00046864.jpg,Chilli - Anthracnose,106,Chilli,Multicrop/train,640,640,Anthracnose-148-_jpg.rf.f5bd0ef946a8082ecac2bb8e9d439d8b.jpg,
img_00046865,images/img_00046865.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-1358-_jpg.rf.82349f61b0494b4088281fc032496b8d.jpg,
img_00046866,images/img_00046866.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1504-_jpg.rf.15a76b72cf8968fff5ff382f9f4ea8b6.jpg,
img_00046867,images/img_00046867.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1199-_jpg.rf.82cf577216b805811ad2844ba0f0d816.jpg,
img_00046868,images/img_00046868.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-431-_jpg.rf.06091c8bae579bab25622dcaf231dfd6.jpg,
img_00046869,images/img_00046869.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1286-_jpg.rf.8bb440e9f9a11aa0ec11d9dfa547b378.jpg,
img_00046870,images/img_00046870.jpg,Banana - Healthy,13,Banana,Multicrop/train,640,640,IMG-355-_jpeg.rf.dbba04808150b575f7fc564fbd5a0851.jpg,
img_00046871,images/img_00046871.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2578-_jpg.rf.a8b6cb9e7873701a9433e69bf4be6cb8.jpg,
img_00046872,images/img_00046872.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-341-_jpg.rf.2bf9ac724d1268ce284279e3fbbd2765.jpg,
img_00046873,images/img_00046873.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1049-_jpg.rf.528c0c65a99c78043d4e146814a947bb.jpg,
img_00046874,images/img_00046874.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-1466-_jpg.rf.d23d0554af38ee556474e62093a62b57.jpg,
img_00046875,images/img_00046875.jpg,Banana - Moko,15,Banana,Multicrop/train,640,640,Moko-339-_jpg.rf.f1d317326f5537ec24cfebabcca21786.jpg,
img_00046876,images/img_00046876.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1332-_jpg.rf.96d08a348f020a6a533d936b53804499.jpg,
img_00046877,images/img_00046877.jpg,Banana - Sigatoka,18,Banana,Multicrop/train,640,640,sigatoka-634-_jpeg.rf.aa605065829fb04321915b254096a5f8.jpg,
img_00046878,images/img_00046878.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-1371-_jpg.rf.4d6d1dabb83a224649619bfb9bbdddcb.jpg,
img_00046879,images/img_00046879.jpg,Radish - Flea beetle,216,Radish,Multicrop/train,640,640,Flea-Beetle-146-_jpg.rf.007ecd17faf3be75d7b3003802940433.jpg,
img_00046880,images/img_00046880.jpg,Banana - Pestalotiopsis,17,Banana,Multicrop/train,640,640,pestalotiopsis-212-_jpeg.rf.ee629490025ba4510ea45355856c411a.jpg,
img_00046881,images/img_00046881.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-1554-_jpg.rf.42f8c7830f1065d3dd32cb84a5103f41.jpg,
img_00046882,images/img_00046882.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-13-_jpg.rf.10f4fa14f0c12175699d0c41c1150f02.jpg,
img_00046883,images/img_00046883.jpg,Radish - Healthy,217,Radish,Multicrop/train,640,640,IMG-316-_jpg.rf.4f4cc2791313b57b2f7cc7b5983e7388.jpg,
img_00046884,images/img_00046884.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-282-_jpg.rf.fdb893d35e9116f741c9a6e0fa8a5781.jpg,
img_00046885,images/img_00046885.jpg,Groundnut - Early rust,166,Groundnut,Multicrop/train,640,640,Early-Rust-210-_jpg.rf.c4d79cb22112f70b77e2e010df327f72.jpg,
img_00046886,images/img_00046886.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2553-_jpg.rf.6b87bb10137569563bbae343a8360121.jpg,
img_00046887,images/img_00046887.jpg,Groundnut - Rust,170,Groundnut,Multicrop/train,640,640,Rust-1400-_jpg.rf.b79f87797a4bb97bff05dfc8b379d805.jpg,
img_00046888,images/img_00046888.jpg,Banana - Insectpest,14,Banana,Multicrop/train,640,640,Insect-Pest-421-_jpg.rf.4f2a5aa32ed437dc81374ca46457b6d3.jpg,
img_00046889,images/img_00046889.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-182-_jpg.rf.16b45bdc36924a7d8b7a6cad30ededa8.jpg,
img_00046890,images/img_00046890.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1113-_jpg.rf.a24c7ce0dd449d29489307fa88dfaa8d.jpg,
img_00046891,images/img_00046891.jpg,Banana - Insectpest,14,Banana,Multicrop/train,640,640,Insect-Pest-502-_jpg.rf.17fb9ac5fa6a083162f9f308f0857d57.jpg,
img_00046892,images/img_00046892.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2797-_jpg.rf.08d6f13a8411ced12990841b6c4ee589.jpg,
img_00046893,images/img_00046893.jpg,Groundnut - Healthy,167,Groundnut,Multicrop/train,640,640,IMG-116-_jpg.rf.50d6befb9f408f67305874512fb590fc.jpg,
img_00046894,images/img_00046894.jpg,Banana - Sigatoka,18,Banana,Multicrop/train,640,640,sigatoka-386-_jpeg.rf.cf5c805d710a81969c692fe760021e01.jpg,
img_00046895,images/img_00046895.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-1337-_jpg.rf.d831705d00869b16a7e9146d266cfd07.jpg,
img_00046896,images/img_00046896.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-1305-_jpg.rf.2ec64eeb682d0b396cd4e7d5736993bb.jpg,
img_00046897,images/img_00046897.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-265-_jpg.rf.7c320c06652f9ee6d24575b20cb322af.jpg,
img_00046898,images/img_00046898.jpg,Groundnut - Late leaf spot,168,Groundnut,Multicrop/train,640,640,Late-Leaf-Spot-1410-_jpg.rf.3e8c930dfacd4d7a39250281a7ce2edf.jpg,
img_00046899,images/img_00046899.jpg,Radish - Downey mildew,215,Radish,Multicrop/train,640,640,Downey-Mildew-349-_jpg.rf.e0abcee233d0c013426b6d34060013fc.jpg,
img_00046900,images/img_00046900.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-1638-_jpg.rf.c1910d2672b547763763914cc2c13646.jpg,
img_00046901,images/img_00046901.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-324-_jpg.rf.e20195579886df710827cf2588079d25.jpg,
img_00046902,images/img_00046902.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-321-_jpg.rf.9e8bac06c3a4ae0bc79a4de6ddf53356.jpg,
img_00046903,images/img_00046903.jpg,Groundnut - Nutrition deficiency,169,Groundnut,Multicrop/train,640,640,Nutirtion-Deficiency-1408-_jpg.rf.19baca78cf6d1c562416d9ab868ceb9d.jpg,
img_00046904,images/img_00046904.jpg,Banana - Insectpest,14,Banana,Multicrop/train,640,640,Insect-Pest-279-_jpg.rf.cfdee8abf18743dc22a0923c3b622fe3.jpg,
img_00046905,images/img_00046905.jpg,Radish - Flea beetle,216,Radish,Multicrop/train,640,640,Flea-Beetle-142-_jpg.rf.e0f3b7609ac21e442e2eb74ee61c0d59.jpg,
img_00046906,images/img_00046906.jpg,Radish - Flea beetle,216,Radish,Multicrop/train,640,640,Flea-Beetle-165-_jpg.rf.5a42644b6fb1b9edc841ba50b08ea438.jpg,
img_00046907,images/img_00046907.jpg,Radish - Mosaic,218,Radish,Multicrop/train,640,640,Mosaic-Virus-305-_jpg.rf.06f6bdc81399913b24555ba65942b5b7.jpg,
img_00046908,images/img_00046908.jpg,Groundnut - Early leaf spot,165,Groundnut,Multicrop/train,640,640,Early-Leaf-Spot-1373-_jpg.rf.fe9b7bdfa28cc8caa764fa2ed2174ca3.jpg,
img_00046909,images/img_00046909.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2280-_jpg.rf.74c8977da249d1bcb8ca36661f04d01d.jpg,
img_00046910,images/img_00046910.jpg,Chilli - Whitefly,110,Chilli,Multicrop/train,640,640,Whitefly-61-_jpg.rf.57bfc9c90085b3c4c4c6c4891503c0ea.jpg,
img_00046911,images/img_00046911.jpg,Banana - Sigatoka,18,Banana,Multicrop/train,640,640,Early-Leaf-Spot-1463-_jpg.rf.620900467f4f3fe2882f7d853ab1bf3f.jpg,
img_00046912,images/img_00046912.jpg,Banana - Yb sigatoka,19,Banana,Multicrop/train,640,640,Yellow-and-Black-Sigatoka-2266-_jpg.rf.b03a7d6b85a4ef84777ae601fba57f6b.jpg,
